gebied;compartiment;datetime;X_RD;Y_RD;date_added;source;script;parameter;value;method;unit
Westerschelde;NA;2011-04-06T13:34:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0231996123949153;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-04-06T13:34:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;313.911642984355;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-04-06T13:34:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;10.086;scanfish;/m
Westerschelde;NA;2011-04-20T13:23:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-04-20T13:23:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;80;14C incubation;mg C/m2/d
Westerschelde;NA;2011-04-20T13:23:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-04-20T13:23:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;5.248;scanfish;ug/l
Westerschelde;NA;2011-04-20T13:23:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;4.1961069994543;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-04-20T13:23:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0218140810496064;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-04-20T13:23:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;347.741496345799;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-04-20T13:23:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;7.597;scanfish;/m
Westerschelde;NA;2011-05-11T13:16:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-05-11T13:16:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;389;14C incubation;mg C/m2/d
Westerschelde;NA;2011-05-11T13:16:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-05-11T13:16:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;42.718;scanfish;ug/l
Westerschelde;NA;2011-05-11T13:16:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;4.06954412791996;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-05-11T13:16:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0120782889847349;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-05-11T13:16:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;498.309778961413;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-05-11T13:16:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;9.559;scanfish;/m
Westerschelde;NA;2011-05-25T14:11:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-05-25T14:11:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;2633;14C incubation;mg C/m2/d
Westerschelde;NA;2011-05-25T14:11:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-05-25T14:11:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;60.581;scanfish;ug/l
Westerschelde;NA;2011-05-25T14:11:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;4.04350968171881;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-05-25T14:11:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0125775883190666;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-05-25T14:11:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;543.171083636665;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-05-25T14:11:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;2.36;scanfish;/m
Westerschelde;NA;2011-06-08T14:00:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-06-08T14:00:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;418;14C incubation;mg C/m2/d
Westerschelde;NA;2011-06-08T14:00:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-06-08T14:00:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;66.088;scanfish;ug/l
Westerschelde;NA;2011-06-08T14:00:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;5.37937050945597;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-06-08T14:00:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0120457562971104;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-06-08T14:00:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;779.336085989985;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-06-08T14:00:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;7.596;scanfish;/m
Westerschelde;NA;2011-06-22T14:12:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-06-22T14:12:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;33;14C incubation;mg C/m2/d
Westerschelde;NA;2011-06-22T14:12:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-06-22T14:12:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;24.013;scanfish;ug/l
Westerschelde;NA;2011-06-22T14:12:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;3.06208199852649;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-06-22T14:12:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.00828333132654468;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-06-22T14:12:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;590.414738594107;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-06-22T14:12:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;6.95;scanfish;/m
Westerschelde;NA;2011-07-06T14:03:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-07-06T14:03:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;373;14C incubation;mg C/m2/d
Westerschelde;NA;2011-07-06T14:03:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-07-06T14:03:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;11.526;scanfish;ug/l
Westerschelde;NA;2011-07-06T14:03:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;5.45305038206168;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-07-06T14:03:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0148934202008634;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-07-06T14:03:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;538.221319478289;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-07-06T14:03:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;4.078;scanfish;/m
Westerschelde;NA;2011-07-20T13:58:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-07-20T13:58:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;113;14C incubation;mg C/m2/d
Westerschelde;NA;2011-07-20T13:58:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-07-20T13:58:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;10.5385;scanfish;ug/l
Westerschelde;NA;2011-07-20T13:58:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;5.33373880262409;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-07-20T13:58:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0161178567357253;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-07-20T13:58:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;549.364285113362;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-07-20T13:58:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;7.462;scanfish;/m
Westerschelde;NA;2011-08-18T13:25:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-08-18T13:25:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;221;14C incubation;mg C/m2/d
Westerschelde;NA;2011-08-18T13:25:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-08-18T13:25:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;13.048;scanfish;ug/l
Westerschelde;NA;2011-08-18T13:25:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;5.57476353460566;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-08-18T13:25:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.016421564810713;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-08-18T13:25:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;532.575463813626;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-08-18T13:25:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;6.585;scanfish;/m
Westerschelde;NA;2011-08-31T13:18:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-08-31T13:18:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;271;14C incubation;mg C/m2/d
Westerschelde;NA;2011-08-31T13:18:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-08-31T13:18:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;10.966;scanfish;ug/l
Westerschelde;NA;2011-08-31T13:18:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;4.7139859703693;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-08-31T13:18:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.015258181192727;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-08-31T13:18:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;527.646349779649;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-08-31T13:18:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;3.131;scanfish;/m
Westerschelde;NA;2011-09-14T13:18:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-09-14T13:18:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;67;14C incubation;mg C/m2/d
Westerschelde;NA;2011-09-14T13:18:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-09-14T13:18:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;7.781;scanfish;ug/l
Westerschelde;NA;2011-09-14T13:18:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;3.56250276840259;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-09-14T13:18:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0137139803864334;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-09-14T13:18:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;497.473587129036;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-09-14T13:18:59Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;5.762;scanfish;/m
Westerschelde;NA;2011-09-28T13:02:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-09-28T13:02:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;38;14C incubation;mg C/m2/d
Westerschelde;NA;2011-09-28T13:02:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-09-28T13:02:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;6.493;scanfish;ug/l
Westerschelde;NA;2011-09-28T13:02:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;4.10207781327426;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-09-28T13:02:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.014656215616778;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-09-28T13:02:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;554.654874669112;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-09-28T13:02:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;10.95;scanfish;/m
Westerschelde;NA;2011-10-12T13:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-10-12T13:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;23;14C incubation;mg C/m2/d
Westerschelde;NA;2011-10-12T13:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-10-12T13:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;6.093;scanfish;ug/l
Westerschelde;NA;2011-10-12T13:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;4.32734496789842;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-10-12T13:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0101723883803078;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-10-12T13:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;770.955054086036;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-10-12T13:09:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;9.639;scanfish;/m
Westerschelde;NA;2011-11-23T12:08:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-11-23T12:08:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;27;14C incubation;mg C/m2/d
Westerschelde;NA;2011-11-23T12:08:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-11-23T12:08:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;5.7652;scanfish;ug/l
Westerschelde;NA;2011-11-23T12:08:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;3.36767246050229;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-11-23T12:08:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0177959940828927;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-11-23T12:08:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;463.888401865524;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-11-23T12:08:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;3.275;scanfish;/m
Westerschelde;NA;2011-12-14T12:44:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2011-12-14T12:44:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;6;14C incubation;mg C/m2/d
Westerschelde;NA;2011-12-14T12:44:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2011-12-14T12:44:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;2.102;scanfish;ug/l
Westerschelde;NA;2011-12-14T12:44:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;2.05048791782117;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2011-12-14T12:44:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0167586031658109;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2011-12-14T12:44:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;293.094409042688;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2011-12-14T12:44:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;7.345;scanfish;/m
Westerschelde;NA;2012-01-18T13:05:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2012-01-18T13:05:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;2;14C incubation;mg C/m2/d
Westerschelde;NA;2012-01-18T13:05:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2012-01-18T13:05:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;3.05;scanfish;ug/l
Westerschelde;NA;2012-01-18T13:05:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;1.02794401136216;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2012-01-18T13:05:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.00955788792153501;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
Westerschelde;NA;2012-01-18T13:05:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Eopt_EP;265.484095319431;14C incubation;µmol fotonen m-2 s-1
Westerschelde;NA;2012-01-18T13:05:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;Kd;17.138;scanfish;/m
Westerschelde;NA;2012-02-08T12:44:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;irradiance;1;NA;µmol fotonen m-2 s-1
Westerschelde;NA;2012-02-08T12:44:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PP_depth_integrated;7;14C incubation;mg C/m2/d
Westerschelde;NA;2012-02-08T12:44:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;bottomdepth;9.7;NA;m
Westerschelde;NA;2012-02-08T12:44:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;chlfa;2.72;scanfish;ug/l
Westerschelde;NA;2012-02-08T12:44:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;PBmax_EP;0.546644794461258;14C incubation;mgC (mg chla)-1 h-1
Westerschelde;NA;2012-02-08T12:44:00Z;80819.56721027044;354518.484279183;2025-12-01;NIOZ_Jacco;load_niozJacco_integrated_pp.Rmd;alfaB_EP;0.0096290954429599;14C incubation;mgC (mg chla)-1 h-1)/(µmol fotonen m-2 s-1)
