latitude longitude stationname datetime depth parametername parameterunit value
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-01-14T05:12:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.88
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-02-09T15:11:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.76
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-03-08T14:10:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.6
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-04-05T13:16:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 15.6
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-05-03T12:21:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 56.8
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-05-18T12:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 16.4
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-06-01T11:29:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 26.8
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-06-14T11:07:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 10.6
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-06-28T09:02:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 12.4
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-07-13T10:27:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 9.84
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-07-28T09:32:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.78
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-08-10T08:45:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.64
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-08-25T07:54:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.98
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-09-07T06:23:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.66
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-09-22T06:13:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.18
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-10-07T06:24:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.24
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-10-20T04:55:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.64
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-11-15T14:40:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.3
51.41288731 3.56579345 "Vlissingen boei SSVH" 2004-12-13T13:38:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.34742676 3.82569972 "Terneuzen boei 20" 2004-01-13T11:07:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.88
51.34742676 3.82569972 "Terneuzen boei 20" 2004-01-14T06:27:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.58
51.34742676 3.82569972 "Terneuzen boei 20" 2004-02-09T16:25:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.92
51.34742676 3.82569972 "Terneuzen boei 20" 2004-02-10T10:07:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.24
51.34742676 3.82569972 "Terneuzen boei 20" 2004-03-10T10:18:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.08
51.34742676 3.82569972 "Terneuzen boei 20" 2004-04-06T08:01:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.64
51.34742676 3.82569972 "Terneuzen boei 20" 2004-05-04T06:50:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 31.2
51.34742676 3.82569972 "Terneuzen boei 20" 2004-06-02T06:20:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.4
51.34742676 3.82569972 "Terneuzen boei 20" 2004-07-01T05:55:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 10.8
51.34742676 3.82569972 "Terneuzen boei 20" 2004-07-29T17:04:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.32
51.34742676 3.82569972 "Terneuzen boei 20" 2004-08-26T15:41:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.94
51.34742676 3.82569972 "Terneuzen boei 20" 2004-09-21T11:37:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.16
51.34742676 3.82569972 "Terneuzen boei 20" 2004-10-19T10:33:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.74
51.34742676 3.82569972 "Terneuzen boei 20" 2004-11-15T16:01:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.9
51.34742676 3.82569972 "Terneuzen boei 20" 2004-11-16T09:35:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.22
51.34742676 3.82569972 "Terneuzen boei 20" 2004-12-13T14:52:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.36
51.34742676 3.82569972 "Terneuzen boei 20" 2004-12-14T20:59:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.5
51.43701537 4.01438853 "Hansweert geul" 2004-01-14T12:02:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.8
51.43701537 4.01438853 "Hansweert geul" 2004-02-09T21:58:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.3
51.43701537 4.01438853 "Hansweert geul" 2004-03-08T21:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.02
51.43701537 4.01438853 "Hansweert geul" 2004-04-05T19:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.66
51.43701537 4.01438853 "Hansweert geul" 2004-05-03T18:38:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 10.6
51.43701537 4.01438853 "Hansweert geul" 2004-05-18T15:15:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 28.4
51.43701537 4.01438853 "Hansweert geul" 2004-06-01T18:12:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.5
51.43701537 4.01438853 "Hansweert geul" 2004-06-14T13:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.24
51.43701537 4.01438853 "Hansweert geul" 2004-06-28T15:33:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 9.42
51.43701537 4.01438853 "Hansweert geul" 2004-07-13T13:02:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.84
51.43701537 4.01438853 "Hansweert geul" 2004-07-28T16:17:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.9
51.43701537 4.01438853 "Hansweert geul" 2004-08-10T11:12:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.36
51.43701537 4.01438853 "Hansweert geul" 2004-08-25T14:23:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.52
51.43701537 4.01438853 "Hansweert geul" 2004-09-07T08:51:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.24
51.43701537 4.01438853 "Hansweert geul" 2004-09-22T12:53:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.1
51.43701537 4.01438853 "Hansweert geul" 2004-10-07T09:19:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.82
51.43701537 4.01438853 "Hansweert geul" 2004-10-20T11:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.02
51.43701537 4.01438853 "Hansweert geul" 2004-11-15T21:36:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.3
51.43701537 4.01438853 "Hansweert geul" 2004-12-13T20:31:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.04
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-01-12T13:07:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-01-26T13:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-02-11T13:27:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-02-23T12:16:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-03-10T12:14:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-03-23T11:30:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-04-07T11:22:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-04-21T11:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-05-03T08:43:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-05-18T09:24:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-06-01T07:58:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 11
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-06-14T19:53:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 10
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-06-29T18:43:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-07-12T17:52:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-07-26T15:45:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-08-09T15:45:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-08-23T14:20:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-09-06T14:03:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-09-20T13:24:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-10-04T12:50:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-10-18T12:26:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-11-04T13:27:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-11-17T12:56:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-12-02T12:45:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-12-15T12:06:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.35008923 4.24933746 "Schaar van Ouden Doel" 2004-12-29T11:28:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.6578 3.21921 "Walcheren 20 km uit de kust" 2005-12-13T09:19:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.94
51.6578 3.21921 "Walcheren 20 km uit de kust" 2005-11-15T08:49:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.9
51.6578 3.21921 "Walcheren 20 km uit de kust" 2005-10-18T18:29:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.52
51.6578 3.21921 "Walcheren 20 km uit de kust" 2005-09-19T21:44:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.7
51.6578 3.21921 "Walcheren 20 km uit de kust" 2005-08-18T11:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3
51.6578 3.21921 "Walcheren 20 km uit de kust" 2005-07-13T17:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.54
51.6578 3.21921 "Walcheren 20 km uit de kust" 2005-06-16T06:31:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.1
51.6578 3.21921 "Walcheren 20 km uit de kust" 2005-05-24T19:49:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.8
51.6578 3.21921 "Walcheren 20 km uit de kust" 2005-04-21T03:11:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.72
51.6578 3.21921 "Walcheren 20 km uit de kust" 2005-03-16T11:34:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.8
51.6578 3.21921 "Walcheren 20 km uit de kust" 2005-02-21T18:33:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.18
51.6578 3.21921 "Walcheren 20 km uit de kust" 2005-01-28T00:54:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.08
51.41080224 3.35843516 Wielingen 2005-11-09T11:32:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.32
51.41080224 3.35843516 Wielingen 2005-08-16T15:18:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.74
51.41080224 3.35843516 Wielingen 2005-05-18T14:32:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.78
51.41080224 3.35843516 Wielingen 2005-02-17T12:31:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.52
51.5481 3.4095 "Walcheren 2 km uit de kust" 2005-01-27T23:35:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.56
51.5481 3.4095 "Walcheren 2 km uit de kust" 2005-02-21T17:34:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.74
51.5481 3.4095 "Walcheren 2 km uit de kust" 2005-03-16T10:34:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.74
51.5481 3.4095 "Walcheren 2 km uit de kust" 2005-04-21T02:09:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 21.6
51.5481 3.4095 "Walcheren 2 km uit de kust" 2005-05-24T18:48:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 18.4
51.5481 3.4095 "Walcheren 2 km uit de kust" 2005-06-16T05:20:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.98
51.5481 3.4095 "Walcheren 2 km uit de kust" 2005-07-13T16:40:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.3
51.5481 3.4095 "Walcheren 2 km uit de kust" 2005-08-18T09:38:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.48
51.5481 3.4095 "Walcheren 2 km uit de kust" 2005-09-19T20:28:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.98
51.5481 3.4095 "Walcheren 2 km uit de kust" 2005-10-18T17:28:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.62
51.5481 3.4095 "Walcheren 2 km uit de kust" 2005-11-15T09:45:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.66
51.5481 3.4095 "Walcheren 2 km uit de kust" 2005-12-13T10:15:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.32
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-01-10T12:51:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.84
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-01-12T08:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.78
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-02-07T11:02:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.62
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-02-10T07:45:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.8
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-03-08T11:41:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.8
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-03-09T11:43:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.48
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-04-04T09:14:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.4
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-04-05T12:32:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 9.42
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-05-02T07:20:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 21
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-05-03T14:57:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 19
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-05-18T09:02:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 13.2
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-05-30T14:24:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.52
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-06-02T09:43:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.98
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-06-28T14:23:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 6.18
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-06-29T06:40:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.6
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-07-13T05:06:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.7
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-07-26T11:08:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.44
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-07-27T05:13:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.42
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-08-10T16:13:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.62
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-08-24T09:45:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.42
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-08-24T16:28:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.62
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-09-05T14:20:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.9
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-09-19T13:40:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.08
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-09-20T09:09:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.88
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-10-03T13:07:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.2
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-10-18T10:57:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.82
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-10-18T13:15:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.9
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-11-14T11:28:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-11-15T18:18:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 0.68
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-12-12T10:15:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.34
51.41288731 3.56579345 "Vlissingen boei SSVH" 2005-12-13T14:48:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.54
51.34742676 3.82569972 "Terneuzen boei 20" 2005-01-10T14:17:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.34742676 3.82569972 "Terneuzen boei 20" 2005-01-11T07:40:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.84
51.34742676 3.82569972 "Terneuzen boei 20" 2005-02-07T12:17:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.82
51.34742676 3.82569972 "Terneuzen boei 20" 2005-02-08T19:00:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.04
51.34742676 3.82569972 "Terneuzen boei 20" 2005-03-09T16:11:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.82
51.34742676 3.82569972 "Terneuzen boei 20" 2005-04-05T07:29:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.34
51.34742676 3.82569972 "Terneuzen boei 20" 2005-05-04T04:01:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 9.22
51.34742676 3.82569972 "Terneuzen boei 20" 2005-05-30T10:08:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 9.9
51.34742676 3.82569972 "Terneuzen boei 20" 2005-06-02T11:08:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.08
51.34742676 3.82569972 "Terneuzen boei 20" 2005-06-28T10:03:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 7.34
51.34742676 3.82569972 "Terneuzen boei 20" 2005-06-29T08:06:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 8.98
51.34742676 3.82569972 "Terneuzen boei 20" 2005-07-28T09:55:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.08
51.34742676 3.82569972 "Terneuzen boei 20" 2005-08-22T08:57:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.2
51.34742676 3.82569972 "Terneuzen boei 20" 2005-09-20T13:27:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.28
51.34742676 3.82569972 "Terneuzen boei 20" 2005-10-21T11:04:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.92
51.34742676 3.82569972 "Terneuzen boei 20" 2005-11-14T12:48:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.64
51.34742676 3.82569972 "Terneuzen boei 20" 2005-11-14T18:05:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.02
51.34742676 3.82569972 "Terneuzen boei 20" 2005-12-12T11:39:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.44
51.34742676 3.82569972 "Terneuzen boei 20" 2005-12-13T10:04:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1
51.43701537 4.01438853 "Hansweert geul" 2005-01-10T19:29:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.34
51.43701537 4.01438853 "Hansweert geul" 2005-02-07T18:46:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.8
51.43701537 4.01438853 "Hansweert geul" 2005-03-08T15:32:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.84
51.43701537 4.01438853 "Hansweert geul" 2005-04-04T13:29:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.12
51.43701537 4.01438853 "Hansweert geul" 2005-05-02T14:05:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 17.4
51.43701537 4.01438853 "Hansweert geul" 2005-05-18T13:02:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 16.2
51.43701537 4.01438853 "Hansweert geul" 2005-06-02T14:22:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 21.2
51.43701537 4.01438853 "Hansweert geul" 2005-06-15T10:07:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 10.6
51.43701537 4.01438853 "Hansweert geul" 2005-06-29T11:23:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.8
51.43701537 4.01438853 "Hansweert geul" 2005-07-13T08:25:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.52
51.43701537 4.01438853 "Hansweert geul" 2005-07-27T09:04:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.64
51.43701537 4.01438853 "Hansweert geul" 2005-08-10T18:20:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.88
51.43701537 4.01438853 "Hansweert geul" 2005-08-24T23:15:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.43701537 4.01438853 "Hansweert geul" 2005-09-05T16:32:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4.64
51.43701537 4.01438853 "Hansweert geul" 2005-09-19T15:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 5.08
51.43701537 4.01438853 "Hansweert geul" 2005-10-03T15:11:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3.56
51.43701537 4.01438853 "Hansweert geul" 2005-10-18T17:37:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2.76
51.43701537 4.01438853 "Hansweert geul" 2005-11-14T18:27:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.8
51.43701537 4.01438853 "Hansweert geul" 2005-12-12T14:47:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 1.54
51.34957067 4.25147524 "Schaar van Ouden Doel" 2005-12-27T18:30:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.34957067 4.25147524 "Schaar van Ouden Doel" 2005-12-12T19:23:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.34957067 4.25147524 "Schaar van Ouden Doel" 2005-11-28T19:22:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.34957067 4.25147524 "Schaar van Ouden Doel" 2005-11-15T21:18:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 2
51.34957067 4.25147524 "Schaar van Ouden Doel" 2005-11-03T10:19:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 3
51.34957067 4.25147524 "Schaar van Ouden Doel" 2005-10-19T10:42:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.34957067 4.25147524 "Schaar van Ouden Doel" 2005-10-06T11:30:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
51.34957067 4.25147524 "Schaar van Ouden Doel" 2005-09-21T11:39:00Z -1 "Chlorofyl a in ug/l in oppervlaktewater" ug/l 4
