...1,date,campaign,box_RWS,flag,Chl,F_bc,Fm_bc,Fq_bc,FqFm_bc,a_LHII,JVPII_bc,alpha,eopt,ps,Fluo,Turb,SensH,Temp,pH,Oxy,Oxy_sat,Sal,datetime,X,Y
241,15/11/2016 07:40,19,5,R,4.065,0.178,0.358,0.18,0.502793296,0.004177462,0,0.007303564,368.4598658,1.092592864,0.843157895,33.00526316,-108.2631579,9.67,7.915263158,9.108421053,91,21.57368421,2016-11-15T07:40:00Z,60846,382653
242,15/11/2016 07:52,19,5,A,4.267,0.211,0.479,0.268,0.559498956,0.004450053,0,0.008553798,373.4563881,1.148040859,0.895263158,36.04789474,-110.9473684,9.73,7.946315789,9.077894737,90.15789474,21.20157895,2016-11-15T07:52:00Z,62335,380596
243,15/11/2016 08:06,19,5,A,4.238,0.206,0.479,0.273,0.56993737,0.00426503,0,0.007765301,302.5060488,1.035144946,0.967894737,38.20263158,-112.0526316,9.831052632,7.959473684,9.072631579,90,20.05,2016-11-15T08:06:00Z,64508,378537
244,15/11/2016 08:21,19,5,R,4.229,0.205,0.514,0.309,0.601167315,0.004023838,0,0.006350703,324.673987,1.123032531,0.959473684,38.35421053,-106.5263158,10.09157895,7.950526316,9.003157895,88.57894737,18.19631579,2016-11-15T08:21:00Z,66555,376584
245,15/11/2016 08:35,19,6,R,4.117,0.186,0.461,0.275,0.596529284,0.003679283,0,0.008193895,1499.999466,1.32420372,1.090526316,53.80368421,-97.68421053,10.31526316,7.945263158,8.929473684,87.84210526,17.43421053,2016-11-15T08:35:00Z,69123,377002
246,15/11/2016 08:49,19,6,R,4.207,0.201,0.484,0.283,0.584710744,0.004056365,0,0.007606633,347.6777616,1.117105059,1.262631579,79.16842105,-99.63157895,10.42368421,7.927368421,8.778947368,86.10526316,16.42631579,2016-11-15T08:49:00Z,71209,379217
247,15/11/2016 09:04,19,7,A,4.409,0.235,0.543,0.308,0.567219153,0.004888763,0,0.009673453,1499.999471,1.784834995,1.322631579,87.85,-102.7894737,10.60684211,7.910526316,8.640526316,84.57894737,15.26,2016-11-15T09:04:00Z,73166,377835
248,15/11/2016 09:18,19,7,A,4.436,0.239,0.493,0.254,0.515212982,0.005473853,0,0.010407856,452.6505028,1.537912997,1.343684211,91.54263158,-104.6315789,10.73105263,7.893684211,8.471052632,82.42105263,14.47105263,2016-11-15T09:18:00Z,73908,375381
249,15/11/2016 09:31,19,9,A,4.245,0.208,0.426,0.218,0.511737089,0.004796213,0,0.007954909,501.2024283,1.481530524,1.482142857,110.2571429,-109.7857143,10.805,7.884285714,8.37,81.5,14.19571429,2016-11-15T09:31:00Z,75564,374008
250,17/11/2016 14:58,19,1,R,4.834,0.306,0.429,0.123,0.286713287,0.012593766,0,0.019871634,239.8321458,2.980219903,0.751578947,40.39947368,-107.5263158,10.13894737,8.05,8.470526316,93,31.60842105,2016-11-17T14:58:00Z,29582,381877
251,17/11/2016 15:08,19,1,A,4.561,0.26,0.576,0.316,0.548611111,0.005592304,0,0.009397659,274.0577239,1.524631952,0.632105263,33.40473684,-117.2631579,10.13368421,8.05,8.482631579,93,31.53631579,2016-11-17T15:08:00Z,33228,382119
252,17/11/2016 15:27,19,3,R,4.518,0.253,0.519,0.266,0.512524085,0.005824897,0,0.011121782,567.9390653,2.106244876,0.541052632,20.80789474,-118.4210526,10.15105263,8.05,8.473157895,93,30.43894737,2016-11-17T15:27:00Z,38300,378922
253,17/11/2016 15:42,19,3,A,3.961,0.16,0.443,0.283,0.638826185,0.00295542,0,0.006419465,462.5635374,1.136145464,0.589473684,20.78842105,-106.6842105,10.15,8.04,8.550526316,93,29.11052632,2016-11-17T15:42:00Z,41425,375748
254,17/11/2016 15:53,19,3,R,4.366,0.228,0.511,0.283,0.553816047,0.004857931,0,0.007779408,265.9770479,1.484545213,0.771052632,32.14,-102.1052632,10.16210526,8.03,8.582105263,92.15789474,27.73684211,2016-11-17T15:53:00Z,44743,374313
255,17/11/2016 16:09,19,3,A,4.87,0.312,0.815,0.503,0.617177914,0.005965217,0,0.013518783,795.1483654,3.419927774,0.75,33.61105263,-104.5263158,10.10263158,8.026315789,8.611052632,92,26.96263158,2016-11-17T16:09:00Z,49458,374204
256,17/11/2016 16:20,19,4,R,3.916,0.153,0.449,0.296,0.659242762,0.002738597,0,0.006141297,392.1185434,1.082943371,0.864736842,41.28789474,-107.2631579,10.09052632,8.02,8.621578947,92,26.69736842,2016-11-17T16:20:00Z,52532,376111
257,17/11/2016 16:33,19,4,A,4.124,0.187,0.518,0.331,0.638996139,0.003453229,0,0.008271226,446.7454187,1.384179303,0.911052632,41.78842105,-108.3684211,10.05684211,8.02,8.667894737,92,26.20157895,2016-11-17T16:33:00Z,55493,379356
258,17/11/2016 16:46,19,4,R,4.004,0.167,0.489,0.322,0.658486708,0.002992619,0,0.007135754,577.8655801,1.38035512,0.944210526,44.08,-112.0526316,10.03263158,8.020526316,8.690526316,92,25.73315789,2016-11-17T16:46:00Z,57349,383407
259,01/12/2016 06:45,20,5,R,5.317,0.386,0.583,0.197,0.337907376,0.013479434,0,0.021017565,299.0125975,3.454550505,0.767894737,30.67,-96.78947368,7.392631579,7.897368421,9.999473684,94,20.79315789,2016-12-01T06:45:00Z,60343,383487
287,11/01/2017 12:19,21,1,A,42.7,6.617,7.308,0.691,0.094553914,0.825778618,0,0.254613038,154.6685648,26.23872167,0.478947368,25.06263158,-118,5.287368421,7.896315789,9.924736842,96.68421053,30.52684211,2017-01-11T12:19:00Z,33624,382006
288,11/01/2017 12:34,21,3,A,42.73,6.622,7.817,1.195,0.152871946,0.511144145,0,0.200368259,204.9497754,31.66957266,0.454210526,20.92315789,-114.2105263,5.248421053,7.9,9.991052632,96.15789474,29.488947370000002,2017-01-11T12:34:00Z,37857,379502
289,11/01/2017 12:49,21,3,A,41.35,6.391,7.861,1.47,0.18699911,0.403284273,0,0.191175238,205.4744416,30.64339926,0.514736842,23.89631579,-119.4210526,5.201052632,7.899473684,10.03684211,96.10526316,28.10263158,2017-01-11T12:49:00Z,41138,375968
290,11/01/2017 13:04,21,3,A,40.59,6.265,7.894,1.629,0.20635926,0.358244161,0,0.232353931,226.2199953,30.55644895,0.851,55.769,-113.7,5.113,7.899,10.1,96,26.862,2017-01-11T13:04:00Z,45894,374186
292,11/01/2017 13:34,21,3,A,38.75,5.958,7.916,1.958,0.247347145,0.284233723,0,0.206051058,232.8161482,28.77050845,0.695263158,36.12315789,-103.8947368,5.045789474,7.9,10.2,96,25.63263158,2017-01-11T13:34:00Z,50343,374770
293,11/01/2017 13:49,21,4,A,37.95,5.825,7.695,1.87,0.243014945,0.282842687,0,0.226959142,240.2489097,29.38838675,0.648421053,34.49,-118.6315789,5.033157895,7.898947368,10.2,96,25.38473684,2017-01-11T13:49:00Z,54382,377455
294,11/01/2017 14:04,21,4,A,37.13,5.689,7.535,1.846,0.244990046,0.274011949,0,0.210783316,249.5278492,29.4347705,0.653684211,32.35526316,-114.9473684,4.986315789,7.898947368,10.3,96,24.51526316,2017-01-11T14:04:00Z,56292,381811
295,12/01/2017 08:06,21,5,A,44.86,6.976,10.47,3.494,0.333715377,0.246667686,0,0.269824571,267.0632256,39.68350023,0.67,28.92947368,-113.9473684,4.975789474,7.991578947,10.72631579,96.57894737,19.87684211,2017-01-12T08:06:00Z,61242,382153
296,12/01/2017 08:21,21,5,A,44.49,6.915,11.07,4.155,0.375338753,0.217395617,0,0.280424499,249.2733739,30.43620928,0.647894737,26.76473684,-114.5263158,5.079473684,7.979473684,10.8,96.10526316,18.51894737,2017-01-12T08:21:00Z,63484,379658
297,12/01/2017 08:36,21,5,A,41.04,6.34,10.22,3.88,0.37964775,0.197056351,0,0.255599066,260.4262529,28.04477953,0.693684211,33.56368421,-116.5263158,5.328421053,7.970526316,10.80526316,96,16.41052632,2017-01-12T08:36:00Z,65305,377079
298,12/01/2017 08:51,21,5,A,40.52,6.254,9.71,3.456,0.35592173,0.207341091,0,0.286729239,293.5447955,30.42736962,0.719473684,33.57105263,-119.5789474,5.573157895,7.951578947,10.77368421,95,15.17210526,2017-01-12T08:51:00Z,67938,376491
299,12/01/2017 09:06,21,6,A,38.51,5.918,9.109,3.191,0.350312877,0.199342943,0,0.285230972,308.471134,30.4520365,0.854210526,50.57736842,-122.2631579,5.771578947,7.936842105,10.66315789,93.78947368,13.72684211,2017-01-12T09:06:00Z,70841,378075
300,12/01/2017 09:21,21,7,A,37.26,5.711,8.719,3.008,0.344993692,0.195336325,0,0.284185388,353.7659398,31.01615323,1.054210526,76.42052632,-121.0526316,5.978947368,7.910526316,10.51052632,92.36842105,12.57578947,2017-01-12T09:21:00Z,73316,377256
301,12/01/2017 09:38,21,9,A,37.79,5.798,9.312,3.514,0.377362543,0.181301513,0,0.251952448,335.9511016,28.69536479,1.138,96.83,-115.8,6.049333333,7.885333333,10.38666667,90.8,11.958,2017-01-12T09:38:00Z,75058,374235
309,06/02/2017 14:58,22,5,A,117.1,19.02,20.93,1.91,0.09125657,2.459395539,0,0.58421066,137.7988253,69.24034144,1.021052632,34.11842105,-96.15789474,4.830526316,7.783157895,10.7,91.57894737,13.70368421,2017-02-06T14:58:00Z,65290,376979
310,06/02/2017 15:13,22,5,A,127.4,20.73,24.15,3.42,0.141614907,1.727318158,0,0.730288216,127.232893,54.86156433,0.999473684,27.38684211,-98.57894737,4.893157895,7.797894737,10.68947368,90.42105263,12.63842105,2017-02-06T15:13:00Z,67710,376460
311,06/02/2017 15:28,22,6,A,123.2,20.03,23.78,3.75,0.157695542,1.498799499,0,0.996372402,1499.98871,72.75754761,1.270526316,52.00315789,-100.8421053,5.051052632,7.806315789,10.57368421,89.42105263,11.7,2017-02-06T15:28:00Z,70509,377828
312,06/02/2017 15:44,22,7,A,120.4,19.56,23.34,3.78,0.161953728,1.42514781,0,0.544102849,108.7909944,50.66245412,1.338421053,56.18842105,-103.2105263,5.29,7.78,10.34736842,86.89473684,9.954736842,2017-02-06T15:44:00Z,73184,377452
313,06/02/2017 15:59,22,7,A,117.3,19.05,22.91,3.86,0.168485378,1.334181062,0,0.61872872,123.663692,50.19081343,1.507368421,66.07631579,-110.5789474,5.338947368,7.767894737,10.16842105,85.57894737,9.402105263,2017-02-06T15:59:00Z,73985,375146
314,06/02/2017 16:14,22,9,A,115.3,18.72,22.57,3.85,0.170580416,1.29496694,0,0.631249765,134.82653,54.94682,1.817368421,101.82,-116.3684211,5.377368421,7.762105263,10,84,8.917368421,2017-02-06T16:14:00Z,75601,373992
315,08/02/2017 11:11,22,1,A,194.3,31.88,38.21,6.33,0.165663439,2.270772613,0,1.104677017,146.8284279,109.1899123,0.916842105,36.48210526,-98,4.558947368,7.921578947,9.983684211,93,29.36473684,2017-02-08T11:11:00Z,33005,381998
316,08/02/2017 11:28,22,3,A,196.5,32.25,40.61,8.36,0.205860625,1.848580801,0,1.294027789,179.2781556,107.7499474,0.69,23.64421053,-75.26315789,4.497894737,7.93,10.04736842,93,27.71631579,2017-02-08T11:28:00Z,37485,379803
317,08/02/2017 11:43,22,3,R,191.9,31.49,40.31,8.82,0.218804267,1.698239277,0,0.983045093,152.0880543,105.2466313,0.784736842,25.72105263,-98.52631579,4.447368421,7.932105263,10.19473684,93,25.55315789,2017-02-08T11:43:00Z,40347,376482
318,08/02/2017 11:58,22,3,R,187.8,30.8,39.85,9.05,0.227101631,1.600340773,0,1.097408381,152.415399,101.5860134,0.926842105,33.43105263,-107,4.500526316,7.935263158,10.29473684,92.78947368,24.03421053,2017-02-08T11:58:00Z,44390,374527
320,08/02/2017 12:28,22,3,R,180.1,29.52,38.85,9.33,0.24015444,1.450466624,0,1.054400751,154.609713,94.63687542,0.906315789,31.82368421,-93,4.468421053,7.94,10.3,92.94736842,23.58,2017-02-08T12:28:00Z,48761,374010
321,08/02/2017 12:44,22,4,R,176.7,28.95,38.14,9.19,0.240954379,1.417737258,0,1.72397696,330.3714056,95.36569904,0.847894737,30.13210526,-97.73684211,4.460526316,7.940526316,10.33684211,93,23.27368421,2017-02-08T12:44:00Z,52728,376192
322,08/02/2017 12:59,22,4,R,174.3,28.55,37.66,9.11,0.241901221,1.392675895,0,0.953633081,148.7701104,90.15139362,0.883684211,28.99421053,-100.6315789,4.459473684,7.948947368,10.4,93,22.63315789,2017-02-08T12:59:00Z,55470,379412
323,08/02/2017 13:14,22,4,R,172.7,28.28,37.17,8.89,0.239171375,1.395250583,0,1.442992521,227.5503712,93.7507596,0.933684211,30.26,-102.4736842,4.448947368,7.948947368,10.45263158,93,21.63526316,2017-02-08T13:14:00Z,57284,383043
324,20/02/2017 11:13,23,5,A,227.8,37.46,53.82,16.36,0.303976217,1.454153237,0,1.063065234,141.2483302,108.5095915,0.763157895,13.63421053,-109.1052632,4.723157895,7.797894737,11.2,98,18.01368421,2017-02-20T11:13:00Z,60807,382699
325,20/02/2017 11:28,23,5,A,200.9,32.99,44.47,11.48,0.258151563,1.507959106,0,1.208194641,134.0532801,91.98125661,0.928421053,22.67052632,-108,4.864736842,7.834210526,11.2,97.26315789,16.22894737,2017-02-20T11:28:00Z,62619,380375
326,20/02/2017 11:43,23,5,R,188,30.83,41.3,10.47,0.253510896,1.435023133,0,0.994579184,129.6920129,84.27453754,0.923157895,22.40105263,-99.94736842,5.073684211,7.854736842,11.2,96.42105263,14.29631579,2017-02-20T11:43:00Z,64676,378300
327,20/02/2017 11:59,23,5,R,188.5,30.91,40.56,9.65,0.237919132,1.533033501,0,1.118019637,131.0185138,86.86720641,0.811052632,13.90421053,-106.8947368,5.037368421,7.868421053,11.2,96.57894737,14.48052632,2017-02-20T11:59:00Z,66696,376344
328,20/02/2017 12:14,23,6,R,185,30.33,39.85,9.52,0.238895859,1.498117216,0,1.077598519,131.6068856,84.32309347,0.931052632,22.85157895,-110.2105263,5.124210526,7.870526316,11.17894737,95.89473684,13.62210526,2017-02-20T12:14:00Z,69620,377289
329,20/02/2017 12:29,23,6,R,183.7,30.11,39.3,9.19,0.233842239,1.519391882,0,1.06187483,133.6390433,85.95399802,0.964736842,24.08105263,-109.0526316,5.436315789,7.859473684,10.98947368,93.57894737,11.19842105,2017-02-20T12:29:00Z,72536,378270
330,20/02/2017 12:44,23,7,R,181.3,29.71,38.62,8.91,0.230709477,1.519564799,0,1.117360613,142.5860386,85.89606464,1.031578947,22.90578947,-113.3157895,5.958421053,7.85,10.80526316,92.68421053,9.977368421,2017-02-20T12:44:00Z,73695,375850
331,20/03/2017 08:10,25,5,A,86.93,13.99,25.26,11.27,0.446159937,0.370006328,0,0.5178403,204.0023133,50.86334252,0.923157895,20.738947370000002,-107.1578947,8.361578947,7.894736842,10.22631579,98.63157895,17.58157895,2017-03-20T08:10:00Z,61199,382207
332,20/03/2017 08:25,25,5,A,46.85,7.308,12.13,4.822,0.397526793,0.216927265,0,0.3053482,219.1671913,27.2366202,0.923157895,22.92684211,-109.4210526,8.476315789,7.946315789,10.3,98.57894737,15.93,2017-03-20T08:25:00Z,63394,379802
333,20/03/2017 08:40,25,5,A,42.85,6.642,10.63,3.988,0.375164628,0.208909887,0,0.302733702,260.4808044,26.26129428,0.941578947,20.63789474,-112.3684211,8.689473684,7.986842105,10.35263158,98,13.89684211,2017-03-20T08:40:00Z,65095,377306
334,20/03/2017 08:56,25,5,R,42.21,6.535,10.32,3.785,0.366763566,0.210252618,0,0.288933342,278.4579283,27.59882469,0.906315789,17.13631579,-120.3157895,8.843684211,8.003157895,10.37368421,98,12.38210526,2017-03-20T08:56:00Z,67939,376530
335,20/03/2017 09:11,25,6,R,40.61,6.268,9.78,3.512,0.359100204,0.205965909,0,0.287637093,310.830966,27.28690611,1.113684211,33.46947368,-104,9.005789474,8.002631579,10.31578947,96.73684211,11.02684211,2017-03-20T09:11:00Z,70803,378134
336,20/03/2017 10:48,25,7,A,47.15,7.358,12.6,5.242,0.416031746,0.208696574,0,0.336741562,315.9828788,31.18451868,1.018947368,20.14105263,-99.94736842,9.558947368,7.984736842,10.13157895,94.31578947,7.886842105,2017-03-20T10:48:00Z,73482,376518
337,20/03/2017 11:04,25,9,R,41.7,6.451,10.31,3.859,0.374296799,0.203372832,0,0.305303424,372.7531693,32.084136,1.245555556,39.92388889,-109.2777778,9.930555556,7.978333333,9.995,93.61111111,7.486111111,2017-03-20T11:04:00Z,75242,374166
338,03/04/2017 12:46,26,5,A,112.7,18.28,27.69,9.41,0.339833875,0.634733662,0,0.640700641,297.7913823,100.6413369,1.286842105,34.82631579,-108.2631579,10.66842105,7.9,9.602105263,94,15.68105263,2017-04-03T12:46:00Z,60397,383151
339,03/04/2017 13:02,26,5,A,85.19,13.7,21.42,7.72,0.360410831,0.448543679,0,0.563069511,298.6194997,71.71426047,1.331052632,38.54105263,-100.7368421,10.75052632,7.908421053,9.624736842,94,15.26315789,2017-04-03T13:02:00Z,62377,380538
340,03/04/2017 13:17,26,5,R,77.14,12.36,19.65,7.29,0.370992366,0.393129383,0,0.521346805,317.0319727,64.72878959,1.342631579,36.53684211,-100.1052632,10.86631579,7.91,9.647368421,94,14.24052632,2017-04-03T13:17:00Z,64576,378384
341,03/04/2017 13:32,26,5,R,75.39,12.07,19.05,6.98,0.366404199,0.388712794,0,0.49753961,338.3189014,69.56252873,1.195263158,25.30894737,-103.5263158,11.11210526,7.9,9.618421053,93,11.99052632,2017-04-03T13:32:00Z,66261,376259
342,03/04/2017 13:47,26,5,R,72.9,11.65,18.57,6.92,0.37264405,0.368904321,0,0.488023355,356.9380392,68.82216824,1.186315789,25.37105263,-104.7368421,11.28894737,7.9,9.602105263,92.94736842,11.49631579,2017-04-03T13:47:00Z,68819,376804
343,03/04/2017 14:02,26,6,R,71.98,11.5,18.13,6.63,0.365692223,0.371077074,0,0.526808823,421.4045357,72.7069212,1.456315789,53.47052632,-106.5263158,11.46947368,7.882105263,9.494210526,91.10526316,9.86,2017-04-03T14:02:00Z,71588,378361
344,03/04/2017 14:17,26,7,R,70.41,11.24,17.5,6.26,0.357714286,0.370776358,0,0.497293116,437.252308,77.29724312,1.523157895,57.55736842,-109.5263158,11.62842105,7.87,9.421052632,90.05263158,8.816842105,2017-04-03T14:17:00Z,73402,376661
345,03/04/2017 14:32,26,9,R,69.66,11.11,17.27,6.16,0.356687898,0.367542607,0,0.490188293,490.332874,81.79356767,1.515,52.73888889,-108.5,11.73444444,7.859444444,9.336111111,89.22222222,8.141111111,2017-04-03T14:32:00Z,74992,374343
355,18/04/2017 11:09,27,5,R,232.5,38.25,44.14,5.89,0.133439058,3.382442954,0,1.888797052,307.4746619,390.7915989,2.011578947,8.524210526,-99.89473684,11.19894737,8.035263158,10.06315789,101.7894737,18.12894737,2017-04-18T11:09:00Z,60958,382440
356,18/04/2017 11:24,27,5,A,176.2,28.86,40.21,11.35,0.282268093,1.206470051,0,1.16694149,343.6387139,186.8186699,2.001578947,14.28210526,-103.6842105,11.24789474,8.02,9.962105263,99.42105263,16.41894737,2017-04-18T11:24:00Z,62889,380142
357,18/04/2017 11:39,27,5,A,152,24.83,36.53,11.7,0.320284698,0.914792378,0,1.102753039,364.6285608,150.7665288,2.012105263,18.22736842,-108.4210526,11.39894737,8.02,9.957894737,99.63157895,16.51105263,2017-04-18T11:39:00Z,64859,377990
358,18/04/2017 11:55,27,5,A,141.6,23.1,34.99,11.89,0.339811375,0.8021509,0,0.97514246,372.0143399,143.4560383,1.447368421,8.841578947,-108.8947368,11.49473684,8.018421053,9.916315789,98.42105263,15.14789474,2017-04-18T11:55:00Z,66702,376189
359,18/04/2017 12:11,27,6,A,133.1,21.69,34.09,12.4,0.363743033,0.703634095,0,0.806472462,340.3034102,125.6971355,1.456842105,12.48736842,-103.8421053,11.61368421,8.007368421,9.857368421,97.63157895,14.19947368,2017-04-18T12:11:00Z,69569,377261
360,18/04/2017 12:26,27,6,A,125.3,20.38,31.3,10.92,0.348881789,0.689299377,0,0.795684598,353.2115619,130.6230536,1.630526316,27.61368421,-107.8947368,11.94578947,7.989473684,9.682105263,95.42105263,12.28473684,2017-04-18T12:26:00Z,72421,378269
361,18/04/2017 12:41,27,7,A,122.3,19.88,30.57,10.69,0.349689238,0.67083563,0,0.803459125,383.1020022,127.3757539,1.457368421,21.40368421,-100.0526316,12.22473684,7.965789474,9.551052632,94,10.65473684,2017-04-18T12:41:00Z,73597,376088
362,20/04/2017 08:35,27,1,A,164.4,26.9,53.3,26.4,0.495309568,0.640851742,0,1.438234042,402.6738568,142.9309843,7.085789474,4.653157895,-100.7894737,10.65947368,8.421052632,11.50526316,123,30.21157895,2017-04-20T08:35:00Z,31832,382108
363,20/04/2017 08:52,27,1,A,160.5,26.26,51.55,25.29,0.490591659,0.631621012,0,1.285024154,424.8853067,152.5998424,5.658421053,5.233157895,-108.0526316,10.68789474,8.388421053,11.36315789,120.6842105,29.28631579,2017-04-20T08:52:00Z,36517,380964
364,20/04/2017 09:12,27,3,A,150.6,24.59,48.58,23.99,0.493824619,0.587581074,0,1.231280525,463.5708217,150.3966315,2.64,1.521578947,-107.3684211,10.72947368,8.313684211,11.27894737,117.7894737,26.40789474,2017-04-20T09:12:00Z,39878,376937
365,20/04/2017 09:30,27,3,A,141.7,23.12,45.02,21.9,0.486450466,0.560829969,0,1.190607854,504.3910223,146.3266605,3.96,3.720526316,-108.6842105,10.82210526,8.268421053,10.95789474,113.9473684,25.26842105,2017-04-20T09:30:00Z,44117,374655
366,20/04/2017 09:46,27,3,A,140.7,22.95,43.95,21,0.4778157,0.566766643,0,1.173379129,551.9967259,150.6659109,3.697368421,2.977894737,-109.5789474,10.93473684,8.245789474,10.94736842,113.2105263,24.44105263,2017-04-20T09:46:00Z,48181,373902
367,20/04/2017 10:04,27,4,A,141.9,23.16,43.52,20.36,0.467830882,0.584159811,0,1.210307967,631.6301523,162.2871871,3.268421053,3.256842105,-104.2105263,10.91789474,8.231578947,10.9,112,23.78263158,2017-04-20T10:04:00Z,52464,376053
368,20/04/2017 10:22,27,4,A,141,22.99,42.71,19.72,0.461718567,0.587548388,0,1.216705802,724.7793565,171.7176941,3.108947368,2.931052632,-104.8421053,10.96263158,8.217368421,10.88947368,111.8421053,22.93684211,2017-04-20T10:22:00Z,55437,379490
369,20/04/2017 10:40,27,4,A,141.4,23.06,42.56,19.5,0.458176692,0.593893153,0,1.181721346,714.8545753,178.0892647,2.678947368,3.093684211,-104.5263158,10.97315789,8.191052632,10.87894737,110.4736842,21.42684211,2017-04-20T10:40:00Z,57554,383480
370,01/05/2017 12:01,28,5,A,177,29,52.36,23.36,0.446142093,0.767020205,0,1.408739457,455.8565679,219.185179,2.650526316,23.80842105,-105.3684211,11.60210526,8.12,9.444736842,98,18.40789474,2017-05-01T12:01:00Z,60654,382798
371,01/05/2017 12:16,28,5,A,148.9,24.32,43.1,18.78,0.435730858,0.658608392,0,1.235410927,493.8712302,170.7006341,2.874210526,30.03947368,-107.0526316,11.66473684,8.11,9.436315789,97.73684211,18.00105263,2017-05-01T12:16:00Z,62570,380563
372,01/05/2017 12:35,28,5,A,147.4,24.06,42.14,18.08,0.429046037,0.661719199,0,1.185177172,520.5174168,169.4879239,2.315789474,31.29631579,-111.1578947,11.79526316,8.083157895,9.370526316,96.10526316,16.31578947,2017-05-01T12:35:00Z,64910,377741
373,01/05/2017 12:41,28,5,R,134.2,21.86,37.36,15.5,0.414882227,0.621737889,0,0.887453343,251.4572409,122.1746127,1.847368421,26.69684211,-112.7368421,11.92157895,8.062631579,9.317894737,95.15789474,15.14263158,2017-05-01T12:41:00Z,65390,376787
374,01/05/2017 12:56,28,5,A,144.3,23.55,41.09,17.54,0.426867851,0.650997725,0,1.160438451,596.6658446,173.3764478,1.593157895,25.58894737,-100.5789474,12.09631579,8.041578947,9.235263158,94.05263158,14.45052632,2017-05-01T12:56:00Z,67726,376453
375,01/05/2017 13:04,28,6,R,131,21.34,36.08,14.74,0.408536585,0.616375642,0,0.910367659,446.1513366,175.0540402,1.570526316,29.64789474,-102.5789474,12.20157895,8.026842105,9.188421053,93.57894737,13.81947368,2017-05-01T13:04:00Z,69195,377041
376,01/05/2017 13:19,28,6,A,141.3,23.05,40.38,17.33,0.429172858,0.633753964,0,1.117591386,712.7276735,213.1547517,1.801052632,59.23684211,-104.9473684,12.33631579,7.992631579,9.042631579,91.52631579,12.34789474,2017-05-01T13:19:00Z,71874,378438
377,01/05/2017 13:26,28,6,R,134.1,21.86,37.99,16.13,0.424585417,0.607529108,0,0.893690719,330.1867361,154.7488647,1.592105263,51.74157895,-102.7368421,12.39526316,7.981578947,8.987368421,90.73684211,11.73263158,2017-05-01T13:26:00Z,72803,378004
378,01/05/2017 13:41,28,7,A,141.8,23.14,40.92,17.78,0.434506354,0.628418889,0,1.123187198,865.0725469,233.5937862,1.598947368,59.24789474,-100.0526316,12.44578947,7.968421053,8.907368421,89.78947368,11.12421053,2017-05-01T13:41:00Z,73640,375959
379,01/05/2017 13:49,28,7,R,125.3,20.38,34.69,14.31,0.41251081,0.582976238,0,0.910556546,1248.450469,302.8361109,1.5555,57.3,-97.35,12.4935,7.9585,8.8625,89,10.709,2017-05-01T13:49:00Z,74445,374728
380,03/05/2017 07:29,28,1,A,186.7,30.61,59.49,28.88,0.485459741,0.744032861,0,1.568583478,423.2728648,175.3959287,6.77,28.77947368,-99.73684211,11.13105263,8.36,9.223684211,101,30.62210526,2017-05-03T07:29:00Z,30769,382072
381,03/05/2017 07:44,28,1,A,176,28.83,53.78,24.95,0.46392711,0.733291917,0,1.415317023,488.4463785,187.2681956,5.188421053,28.03684211,-102,11.12684211,8.356842105,9.217894737,101,30.47894737,2017-05-03T07:44:00Z,35647,381699
382,03/05/2017 08:00,28,3,A,164.8,26.96,49,22.04,0.449795918,0.707271869,0,1.33487263,590.8134255,201.3134776,3.093684211,8.339473684,-103.6315789,11.16578947,8.322631579,9.281052632,100.4210526,28.49526316,2017-05-03T08:00:00Z,38724,378149
383,03/05/2017 08:15,28,3,A,160.4,26.23,47.62,21.39,0.449181016,0.689062958,0,1.310189315,667.1009456,205.3602611,3.135263158,11.68684211,-104.9473684,11.26368421,8.298421053,9.310526316,100,26.96473684,2017-05-03T08:15:00Z,42103,375501
385,03/05/2017 08:48,28,3,A,152.4,24.91,44.77,19.86,0.443600625,0.662618543,0,1.232054801,746.3571314,206.8368922,3.53,13.23736842,-93.31578947,11.35,8.273684211,9.361052632,100,25.48315789,2017-05-03T08:48:00Z,48830,374033
386,03/05/2017 09:05,28,4,A,153,25,45.16,20.16,0.446412755,0.660823413,0,1.237345407,732.476608,205.9366812,3.837894737,16.31052632,-93.94736842,11.38789474,8.268947368,9.374210526,100,25.00526316,2017-05-03T09:05:00Z,52960,376415
387,03/05/2017 09:22,28,4,A,153.3,25.05,44.88,19.83,0.44184492,0.668990378,0,1.23722302,744.5366305,214.9934324,3.744210526,17.24368421,-99,11.39526316,8.256842105,9.409473684,100,24.33473684,2017-05-03T09:22:00Z,55625,380289
388,03/05/2017 09:39,28,4,A,150.9,24.65,44.44,19.79,0.445319532,0.65317144,0,1.229409124,869.0707037,223.0863165,3.494444444,18.95111111,-99.72222222,11.43388889,8.23,9.436111111,99.22222222,22.78111111,2017-05-03T09:39:00Z,58265,383855
389,15/05/2017 16:57,29,1,A,169.6,27.77,48.59,20.82,0.428483227,0.764758057,0,1.487324039,722.5523144,257.5112336,2.454736842,10.55105263,-106.2105263,12.73947368,8.311578947,8.710526316,98.26315789,30.96315789,2017-05-15T16:57:00Z,31002,382119
390,15/05/2017 17:12,29,1,A,141.7,23.12,40.03,16.91,0.422433175,0.64582049,0,1.057914905,699.1994749,212.6215746,2.494736842,16.35368421,-107.2105263,12.70947368,8.310526316,8.731052632,98.05263158,30.42105263,2017-05-15T17:12:00Z,35938,381602
